stationid,dt_placeme,MUNICIPALITY,PROVINCE,TP_TRAP,N_POOL,culex,POS_WN,ndvi,ndwi,ndmi,ndbi,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndmi_mean,ndmi_std,ndbi_mean,ndbi_std,lst_day,lst_night,acc_rainfall_1week,acc_rainfall_2week2,acc_rainfall_jan,LST_Jan_mean,LST_Feb_mean,LST_Mar_mean,LST_Apr_mean,image,date,diff_in_days_indices,lst_day_image,lst_day_date,diff_in_days_lst_day,lst_night_image,lst_night_date,diff_in_days_lst_night,WC_L_1km,W_area_1km,DEM_1000,Aspect_1000,Slope_1000,Coast_dist_1000,WC_dist_1000,Flow_acc_1000,x,y
319,2020-09-09,Occhiobello,Rovigo,CDC-CO2,1,2,0,0.249518695096586,-0.203331226015887,0.065519101783529,-0.065519101783529,0.328141300113315,0.062741538537493,-0.267512160286302,0.075362599786127,0.071801497636067,0.094171105931208,-0.071801497636067,0.094171105931208,15312,14320,4.7,45.8,660.366576,13937.1428571429,14327.529411764699,14637.916666666699,15014.428571428602,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,2,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,2872.162671,960.279743,4.0,156.554214,2.289426,57461.37890599999,450.0,10.79712,11.610336,44.916965999999995
10,2020-09-09,Gazzo,Padova,CDC-CO2,4,315,0,0.66468548786528,-0.537863189201556,0.313147099042782,-0.313147099042782,0.6747075566275791,0.093636437932745,-0.5600516119951899,0.066221253584543,0.294153602821118,0.103761210972228,-0.294153602821118,0.103761210972228,15084,14505,6.8,77.8,761.700192,13966.421052631598,14297.277777777801,14502.416666666699,14919.0,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,5096.867338,2466.041522,31.0,88.212029,2.488173,46648.046875,431.0,0.061692,11.6708414341144,45.5593588296908
162,2020-09-09,Ficarolo,Rovigo,CDC-CO2,2,147,0,0.509792949076665,-0.449758194519076,0.154471544715447,-0.154471544715447,0.38209519377118895,0.093698400945879,-0.348561309736081,0.067669502285826,0.040547895998312,0.083273337419119,-0.040547895998312,0.083273337419119,15212,14304,8.9,47.0,562.100017,13938.153846153798,14309.9473684211,14559.2666666667,14963.7272727273,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,5718.854165,2136.132615,4.0,168.691177,2.663031,65291.12109400001,95.0,1.837928,11.4550278123559,44.963914442297494
321,2020-09-09,Erbe,Verona,CDC-CO2,2,189,0,0.666666666666667,-0.557340473003124,0.280733944954128,-0.280733944954128,0.584953277776192,0.09782063041803997,-0.482348845679507,0.082140187032765,0.254508743676934,0.093847543239482,-0.254508743676934,0.093847543239482,15136,14306,4.7,58.9,594.116622,13995.083333333301,14308.411764705901,14586.4444444444,15063.95,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,1844.303335,0.0,24.0,191.630127,4.18727,90552.265625,237.0,0.26040100000000005,11.000028,45.234662
381,2020-09-09,Villafranca Veronese,Verona,CDC-CO2,1,28,0,0.44460769908903897,-0.383619476498734,0.120583542284021,-0.120583542284021,0.4764074466203401,0.098426622362431,-0.419762832187075,0.063271541421198,0.109759013050076,0.07300315484488,-0.109759013050076,0.07300315484488,15131,14316,0.6,54.9,546.083321,14036.4666666667,14373.066666666698,14575.8125,15014.0476190476,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,0.0,0.0,60.0,133.597183,3.073123,106738.109375,1919.0,15.33556,10.791083,45.332144
346,2020-09-09,Mirano,Venezia,CDC-CO2,1,7,0,0.6308943089430891,-0.532857870606215,0.207706201083685,-0.207706201083685,0.498509145205612,0.10433345686792303,-0.439854941077386,0.073507316212401,0.138069786065948,0.07338959609204801,-0.138069786065948,0.07338959609204801,15194,14549,1.0,51.6,697.616709,13956.4,14264.7333333333,14508.8125,14983.545454545501,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,5855.505804,0.0,3.0,134.614334,2.340723,13540.647461000002,230.0,3.023932,12.084125,45.464148
399,2020-09-09,Verona,Verona,CDC-CO2,2,132,0,0.542325056433409,-0.4494828957836121,0.112332112332112,-0.112332112332112,0.454481648273091,0.149694406857207,-0.38842286094108,0.110606010435258,0.119849248692888,0.080947673341992,-0.119849248692888,0.080947673341992,15131,14511,7.6,56.9,653.916496,14075.933333333302,14319.2941176471,14558.6875,15103.0,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,,,,,,,,,10.8808,45.4572
399,2020-09-09,Verona,Verona,Gravid Trap,1,6,0,0.542325056433409,-0.4494828957836121,0.112332112332112,-0.112332112332112,0.454481648273091,0.149694406857207,-0.38842286094108,0.110606010435258,0.119849248692888,0.080947673341992,-0.119849248692888,0.080947673341992,15131,14511,7.6,56.9,653.916496,14075.933333333302,14319.2941176471,14558.6875,15103.0,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,,,,,,,,,10.8808,45.4572
314,2020-09-09,Preganziol,Treviso,CDC-CO2,1,19,0,0.54147582697201,-0.461519903498191,0.211357728454309,-0.211357728454309,0.4926467950837311,0.136074601359849,-0.4196104127265311,0.095989232447698,0.165754665566345,0.08744479530299099,-0.165754665566345,0.08744479530299099,15167,14516,1.0,45.6,693.066734,13946.526315789499,14264.2666666667,14504.5,14955.8571428571,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,1245.851777,68348.777425,5.0,215.254852,2.136426,12063.803711,881.0,54.74589,12.260767,45.594460999999995
397,2020-09-09,Padova,Padova,CDC-CO2,1,11,0,0.525597078346426,-0.26912624387418804,0.232755782643518,-0.232755782643518,0.501778445119949,0.071241324708786,-0.270823332374648,0.044474853371616,0.217654544514461,0.055505960868868,-0.217654544514461,0.055505960868868,15181,14550,3.6,48.0,648.216534,13939.833333333301,14286.4375,14504.176470588201,15032.1818181818,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,2,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,,,,,,,,,11.897642,45.351147
307,2020-09-09,Ceggia,Venezia,CDC-CO2,1,36,0,0.5967203158214389,-0.484472049689441,0.234272300469484,-0.234272300469484,0.540103699417688,0.138046982044543,-0.468029676899072,0.094732280461944,0.190732925875054,0.107591797886301,-0.190732925875054,0.107591797886301,15184,14312,2.2,40.9,798.583442,14008.0526315789,14330.6428571429,14510.8,15051.9130434783,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,3482.448041,30409.042075,0.0,173.070251,5.265698,14807.973633,6.0,1207867.0,12.658373,45.674904999999995
340,2020-09-09,Grisignano di Zocco,Vicenza,CDC-CO2,2,108,0,0.6071528359877061,-0.509711286089239,0.24691090396705,-0.24691090396705,0.583060031875286,0.047495175239766985,-0.489280066969707,0.035647780342574986,0.220859578531311,0.034509150188671,-0.220859578531311,0.034509150188671,15096,14502,6.9,62.2,677.533383,13935.6875,14238.8888888889,14523.6923076923,14980.2272727273,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,3298.557237,0.0,19.0,118.784462,3.274926,37477.90625,410.0,0.0,11.73371,45.474447
198,2020-09-09,Cinto Caomaggiore,Venezia,CDC-CO2,1,26,0,0.6887640449438199,-0.551884357253485,0.345267397628105,-0.345267397628105,0.557183180684898,0.10922969260972,-0.4051497009714461,0.137164281301941,0.268962568551078,0.070119565876136,-0.268962568551078,0.070119565876136,15079,14385,15.6,76.9,958.83342,13986.6875,14248.2307692308,14478.666666666699,14969.333333333301,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,7207.80382,604526.916814,5.0,221.362305,4.301568,24714.152344,203.0,60211.2,12.79735868934,45.8264089987247
377,2020-09-09,Vicenza,Vicenza,CDC-CO2,1,7,0,0.26353322528363,-0.246562200191877,-0.00306905370844,0.00306905370844,0.3935987522747271,0.109098090733056,-0.345211649556479,0.078064299799261,0.07309689842287401,0.061174171921088,-0.07309689842287401,0.061174171921088,15125,14580,6.4,64.9,758.416696,13995.6,14309.7,14538.571428571398,14981.571428571398,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-08_006.tif,2020-09-08,1,2155.013547,36008.551736,38.0,272.416962,2.455253,56752.66015599999,479.0,0.266719,11.517407,45.557696
376,2020-09-09,Thiene,Vicenza,CDC-CO2,1,13,0,0.6214033316506821,-0.516167099362757,0.196944289174585,-0.196944289174585,0.510373796234416,0.122045787698771,-0.44500024844123,0.08454212206756098,0.14394697019693306,0.0904304586022,-0.14394697019693306,0.0904304586022,15135,14574,7.1,73.9,872.4834119999998,14073.9523809524,14383.578947368402,14601.384615384599,14969.9047619048,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-08_006.tif,2020-09-08,1,0.0,0.0,143.0,158.501587,2.259532,68591.078125,3118.0,0.0,11.459717999999999,45.701843
3,2020-09-09,Quarto d'Altino,Venezia,CDC-CO2,1,14,0,0.522342064714946,-0.468417141441665,0.116594462233942,-0.116594462233942,0.4029234656632,0.12228512614053698,-0.376498073975368,0.099667819457891,0.07617578148613499,0.085292460576305,-0.07617578148613499,0.085292460576305,15165,14528,1.0,44.7,689.616688,13949.4444444444,14298.916666666699,14450.428571428602,14867.8181818182,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,5799.35152,107143.441344,0.0,159.036743,3.263651,2522.51001,311.0,4.224569,12.4293676691296,45.558920176463296
199,2020-09-09,Concordia Sagittaria,Venezia,CDC-CO2,1,16,0,0.528103767757875,-0.422656699252444,0.22566262075798896,-0.22566262075798896,0.522206589616324,0.165575081944141,-0.43583753481767296,0.12390334358815,0.198485825265291,0.14168920359232,-0.198485825265291,0.14168920359232,15131,14367,3.6,41.8,874.949657,13950.666666666699,14242.928571428602,14484.071428571398,15068.6470588235,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,4721.254625,290379.143468,0.0,23.073887,4.410034,9295.942383,54.0,371.7529,12.859687275474698,45.6903223491131
350,2020-09-09,Villanova del Ghebbo,Rovigo,CDC-CO2,1,58,0,0.512,-0.446543889021765,0.137697516930023,-0.137697516930023,0.505324013235064,0.08896468699075,-0.44635851708434,0.063506209841182,0.147533013862962,0.059721047474696,-0.147533013862962,0.059721047474696,15223,14353,5.0,52.6,636.550016,13897.1333333333,14264.625,14608.25,15073.8181818182,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,2970.375999,0.0,4.0,137.15055800000002,2.537391,47087.796875,568.0,0.548724,11.640704,45.063327
379,2020-09-09,Oppeano,Verona,CDC-CO2,6,557,2,0.21791476041415805,-0.259148618371919,-0.061421413991464,0.061421413991464,0.439279157794932,0.142637383295707,-0.3954422513951071,0.092726063580341,0.13565100079964998,0.133343939983595,-0.13565100079964998,0.133343939983595,15125,14313,7.3,47.8,538.43339,13962.428571428602,14340.411764705901,14612.461538461499,15156.5,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,2023.881039,0.0,26.0,280.80712900000003,2.238147,80057.734375,22.0,2.561702,11.130067,45.292435
339,2020-09-09,Montorso Vicentino,Vicenza,CDC-CO2,1,16,0,0.593666129898014,-0.507872016251904,0.25645366060093105,-0.25645366060093105,0.444446297326528,0.14736756633610598,-0.396536732866979,0.110456317575114,0.130499879289389,0.104052615999588,-0.130499879289389,0.104052615999588,15289,14570,2.9,85.3,708.21651,14100.3529411765,14413.380952381001,14664.0,15072.347826087,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-08_006.tif,2020-09-08,1,3441.619286,59568.405009,70.0,125.790169,3.634502,63959.03515599999,625.0,0.044123,11.378061,45.491496000000005
341,2020-09-09,Santa Giustina in Colle,Padova,CDC-CO2,1,61,0,0.6561824729891961,-0.5599276345545,0.260369084597113,-0.260369084597113,0.5516662891355689,0.102182714364141,-0.476341293124148,0.07330147859357801,0.177559553317148,0.08217519400871699,-0.177559553317148,0.08217519400871699,15099,14534,5.3,65.9,706.5001589999998,13972.45,14257.882352941202,14526.083333333301,14968.9090909091,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,5150.886561,24.304864,23.0,328.341431,2.813714,31882.681641000006,442.0,3.091925,11.906861,45.591113899999996
349,2020-09-09,Badia Polesine,Rovigo,CDC-CO2,1,17,0,0.38287654748462,-0.27323945568201,0.092166937254568,-0.092166937254568,0.44330857245067895,0.083123575239591,-0.26754476668765803,0.020304751603127,0.163241744582189,0.066442967273752,-0.163241744582189,0.066442967273752,15165,14370,5.2,54.7,604.066663,13913.071428571398,14283.823529411799,14560.4666666667,15024.9523809524,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,2,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,484.993347,0.0,6.0,152.718231,1.164449,55921.31640599999,942.0,1.411671,11.50945,45.073324
227,2020-09-09,Ceneselli,Rovigo,CDC-CO2,1,26,0,0.25797251750064804,-0.27919852359609804,-0.046383647798742,0.046383647798742,0.273070536639445,0.118692831641001,-0.279306365867683,0.081562664052104,-0.044118124030377986,0.081433807635672,0.044118124030377986,0.081433807635672,15280,14388,3.3,38.9,543.733356,13978.7692307692,14386.315789473701,14657.9230769231,15037.2631578947,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,1112.925368,68.94013299999999,8.0,16.267389,5.264714,68466.375,794.0,3.1560740000000003,11.37895,45.005233000000004
1,2020-09-09,Caorle,Venezia,Gravid Trap,1,3,0,0.294388931591084,-0.288775510204082,0.000594177064765,-0.000594177064765,0.297259945530348,0.130259938654734,-0.263473244666226,0.09893390770190598,0.025225594296957005,0.105167520634149,-0.025225594296957005,0.105167520634149,15100,14487,3.6,41.8,874.949657,13936.833333333301,14228.7,14358.1818181818,14980.5,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
1,2020-09-09,Caorle,Venezia,CDC-CO2,1,30,0,0.294388931591084,-0.288775510204082,0.000594177064765,-0.000594177064765,0.297259945530348,0.130259938654734,-0.263473244666226,0.09893390770190598,0.025225594296957005,0.105167520634149,-0.025225594296957005,0.105167520634149,15100,14487,3.6,41.8,874.949657,13936.833333333301,14228.7,14358.1818181818,14980.5,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
320,2020-09-09,Ronco all'Adige,Verona,Gravid Trap,1,5,0,0.351914142371044,-0.30579316699228304,0.053676747206823,-0.053676747206823,0.4357638655678139,0.110144959459135,-0.21371919033904105,0.119732033457718,0.19269511953116295,0.109153813522868,-0.19269511953116295,0.109153813522868,15188,14224,5.0,73.3,664.783446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,2,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
195,2020-09-09,Nogarole Rocca,Verona,CDC-CO2,1,56,0,0.5574656188605109,-0.4752267969295179,0.24255485893416895,-0.24255485893416895,0.516275827180827,0.153885887156102,-0.445699542718358,0.100190554371407,0.190443034428281,0.150730900391663,-0.190443034428281,0.150730900391663,15140,14295,1.2,54.4,539.716721,14024.571428571398,14380.7333333333,14536.0,15089.9473684211,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,0.0,0.0,36.0,145.509659,1.6496369999999998,102690.539063,3076.0,0.000641,10.8428362964231,45.2664499298647
320,2020-09-09,Ronco all'Adige,Verona,CDC-CO2,1,57,0,0.351914142371044,-0.30579316699228304,0.053676747206823,-0.053676747206823,0.4357638655678139,0.110144959459135,-0.21371919033904105,0.119732033457718,0.19269511953116295,0.109153813522868,-0.19269511953116295,0.109153813522868,15188,14224,5.0,73.3,664.783446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,2,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,0,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
361,2020-09-10,Villorba,Treviso,CDC-CO2,1,6,0,0.336322869955157,-0.310850439882698,-0.001786511835641,0.001786511835641,0.409506649535308,0.05843186970727201,-0.361816716165324,0.040473826712948,0.06556235607090201,0.043452336618116,-0.06556235607090201,0.043452336618116,15217,14551,1.1,55.9,753.5834070000002,14003.5,14285.5,14530.7333333333,15007.863636363601,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,5,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,1,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,1,3209.643815,20159.187074,17.0,142.11546299999995,3.309368,21010.226563,290.0,205.2961,12.255492,45.700641
393,2020-09-14,Barbarano mossano,Vicenza,CDC-CO2,3,247,0,0.405487804878049,-0.36289726533629,0.084493236620271,-0.084493236620271,0.470159560564371,0.110428754055767,-0.41440856256621295,0.07581563739528199,0.113410056531134,0.093960054374634,-0.113410056531134,0.093960054374634,15015,14350,1.9,27.5,586.066584,13961.3076923077,14293.55,14582.066666666698,14989.2380952381,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,8761.53703,0.0,17.0,240.272278,3.107168,44631.269531,1.0,0.6935100000000001,11.595169,45.387761
178,2020-09-14,Codogne,Treviso,CDC-CO2,1,6,0,0.65606529693217,-0.529106029106029,0.264288783841856,-0.264288783841856,0.56510525779477,0.094919091324779,-0.467524015698014,0.059089722015917,0.169799971132945,0.07570608137369099,-0.169799971132945,0.07570608137369099,14770,14503,1.4,28.2,876.8663,14008.2272727273,14338.882352941202,14557.2,15088.0909090909,S2A_MSIL1C_2020-09-05_R022.tif,2020-09-05,9,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,3870.158107,2242.883209,24.0,238.96109,2.277143,32882.167969,285.0,1.050673,12.424349504705901,45.864106903809
390,2020-09-14,Albignasego,Padova,CDC-CO2,2,151,0,0.558797524314766,-0.488705932024488,0.224730809308788,-0.224730809308788,0.440809451481994,0.170024606575551,-0.387271801500767,0.126183803092934,0.140563698646218,0.125492928485062,-0.140563698646218,0.125492928485062,15154,14576,3.6,29.2,648.3165339999998,13962.470588235301,14295.75,14571.0,15016.8181818182,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,2721.556977,4327.896698,7.0,269.231567,2.064843,25355.005859,564.0,69.24486999999999,11.832971,45.340596000000005
386,2020-09-14,Motta di Livenza,Treviso,CDC-CO2,1,60,0,0.388546624871342,-0.017594149230954,0.275561339936822,-0.275561339936822,0.40706798081305695,0.079132073322323,-0.010595737307602,0.012885023577694,0.304425585242635,0.059857789451573,-0.304425585242635,0.059857789451573,15150,14337,0.3,24.7,851.667057,13989.55,14316.7333333333,14512.2352941176,15041.0909090909,LC08_L1TP_2020-09-07_01_T1.tif,2020-09-07,7,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,1703.292855,31147.152764,6.0,239.215118,6.4212099999999985,23904.560547,348.0,16.150270000000006,12.587252000000001,45.781058
375,2020-09-14,Noventa Vicentina,Vicenza,CDC-CO2,1,26,0,0.302786709539121,-0.29757139044569003,0.03030303030303,-0.03030303030303,0.362102954111418,0.087751351273818,-0.338312113861626,0.063613816514045,0.045147074278226,0.06254524782056099,-0.045147074278226,0.06254524782056099,15151,14432,4.9,23.3,611.36674,13998.0,14322.277777777801,14623.8666666667,15107.9523809524,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,8503.753513,79.748541,14.0,180.0,1.883039,47089.761719,3.0,2.387271,11.549733,45.288584
342,2020-09-14,Casale di Scodosia,Padova,CDC-CO2,1,22,0,0.495290858725762,-0.4280423280423279,0.166126593216677,-0.166126593216677,0.33969834969011503,0.095702020474901,-0.3188850811511469,0.064599835982145,0.052869265580192,0.078920319957735,-0.052869265580192,0.078920319957735,15232,14416,4.2,21.4,520.41666,13963.0,14329.7058823529,14595.285714285701,15076.0952380952,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,1210.1478029999996,4164.227373,9.0,248.993652,1.5831110000000002,53828.33984400001,758.0,0.313862,11.483487,45.179494
380,2020-09-14,Villa Bartolomea,Verona,CDC-CO2,1,20,0,0.5091962711010329,-0.450714458706709,0.16764132553606198,-0.16764132553606198,0.488552770331405,0.109933445080829,-0.4275142100105001,0.076113255921418,0.172378807117442,0.072409719674008,-0.172378807117442,0.072409719674008,15144,14245,2.3,18.7,550.81674,13947.6428571429,14292.222222222199,14578.214285714299,15063.75,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,0.0,0.0,9.0,213.369843,2.845187,65106.515625,2377.0,0.0,11.348957,45.142783
325,2020-09-14,Tribano,Padova,CDC-CO2,1,13,0,0.36608646827624897,-0.337915864723673,0.064304461942257,-0.064304461942257,0.3506030387023111,0.096764721114309,-0.329992091759555,0.072214993410304,0.044825023163842,0.068870563039155,-0.044825023163842,0.068870563039155,15032,14371,1.5,25.0,648.616725,13980.2666666667,14302.8,14523.125,15010.3913043478,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,4041.541051,0.0,3.0,311.590027,1.52817,26737.898438,157.0,5.570874,11.828016,45.212872
387,2020-09-14,Rovigo,Rovigo,Gravid Trap,1,9,0,0.3914081145584729,-0.35463258785942503,0.07046132660087201,-0.07046132660087201,0.4387122209085521,0.122102704212661,-0.39074174258557104,0.089382169612283,0.11839638703658302,0.102586297044296,-0.11839638703658302,0.102586297044296,15222,14426,3.5,22.8,665.933268,13951.285714285701,14355.8571428571,14626.6,15038.565217391299,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,6064.088482,77856.316739,5.0,287.063873,1.883055,37827.636719,83.0,0.330879,11.771234,45.070988
388,2020-09-14,Guarda Veneta,Rovigo,CDC-CO2,1,53,0,0.4401244167962679,-0.392132297669757,0.158948685857322,-0.158948685857322,0.362198455860524,0.124376808936694,-0.3113300040142949,0.122412303490533,0.111452364200819,0.13122729137836694,-0.111452364200819,0.13122729137836694,15201,14413,3.0,21.1,714.583177,13963.0769230769,14357.1333333333,14535.4375,15011.666666666699,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,1860.959938,468363.881885,6.0,34.628506,4.172539,41880.308594,574.0,0.7315470000000001,11.790341999999999,44.975883
165,2020-09-14,Casaleone,Verona,CDC-CO2,2,150,0,0.489880516947086,-0.425904317386231,0.150659133709981,-0.150659133709981,0.545308064835966,0.07222567055580903,-0.4697914999298611,0.06222524420169601,0.20202313043212694,0.065575651884217,-0.20202313043212694,0.065575651884217,15008,14260,1.4,8.0,544.283359,13980.9090909091,14351.277777777801,14660.461538461499,15047.8571428571,S2B_MSIL1C_2020-09-10_R022.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-10_006.tif,2020-09-10,4,MODIS_MOD11A1_2020-09-09_006.tif,2020-09-09,5,1674.175598,0.0,13.0,146.985458,1.562037,75366.570313,454.0,0.0,11.210249076605198,45.1571350876077
